domain,org_type,org_name,source,source_ref,is_active,notes
knippan.se,enskild_huvudman,NYCKELKNIPPAN FÖRSKOLE AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564787397,true,
kokalite.se,enskild_huvudman,KOKALITE AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564470978,false,
kooperativetdalen.se,enskild_huvudman,ARBETS- OCH SOCIALKOOPERATIVET DALEN EK FÖR,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696064067,true,
korallensfriskola.se,enskild_huvudman,Korallens Friskola AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567357073,false,
kordelia.se,enskild_huvudman,Kordelia friskola AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565696852,true,
kovraskola.se,enskild_huvudman,Kövra Byskola AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567657316,true,
kraftverketsforskola.com,enskild_huvudman,Personalkooperativet Kraftverket i Hällfors EK FÖR,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696149348,true,
krikabygdeskola.se,enskild_huvudman,KRIKA SKOLA IDEELL FÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8376008812,true,
kristnaskolanoasen.se,enskild_huvudman,KRISTNA SKOLAN OASEN IDEELLA FÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8892015598,true,
kristofferskolan.se,enskild_huvudman,STIFTELSEN KRISTOFFERSKOLAN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8020018720,true,
kronobergshed.se,enskild_huvudman,Kronobergsheds Skola Ek. för.,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696124531,true,
kronobergskola.se,enskild_huvudman,Nordic International School AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566102033,true,
kubeliden.se,enskild_huvudman,"KUBELIDENS MONTESSORIFÖRSKOLA, GRUNDSKOLA OCH FR",skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696008684,true,
kulturskolanrakteten.se,enskild_huvudman,KULTURSKOLAN RAKETEN AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565484796,true,
kungsholmens-friskola.se,enskild_huvudman,KUNGSHOLMENS FRISKOLA EKONOMISK FÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164221421,true,
kunskapscompaniet.se,enskild_huvudman,Kunskapscompaniet Gymnasium KCGY AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5561383885,true,
kunskapsljuset.se,enskild_huvudman,FÖRENINGEN AL-NOOR AL-ISLAMIA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8250032318,false,
kunskapsskolan.se,enskild_huvudman,Kunskapsskolan i Sverige Aktiebolag,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565661815,true,
kvarnafriskola.se,enskild_huvudman,Ekonomiska föreningen i Kvarnå,official_org_site,https://kvarnafriskola.se/,true,confirmed_from_skolverket_missing_url_queue
kvarnhjulet.se,enskild_huvudman,"Friskolan Kvarnhjulet, ekonomisk förening",skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164452166,true,
kvarseboskola.se,enskild_huvudman,KVARSEBO SKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8024144779,true,
labanskolan.se,enskild_huvudman,Labanskolan AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565701082,true,
lagnovallen.se,enskild_huvudman,STIFTELSEN LAGNÖVALLEN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8024250808,true,
laraforlivet.com,enskild_huvudman,MONTESSORISTIFTELSEN LÄRA FÖR LIVET,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8496006555,false,
larande.se,enskild_huvudman,Lärande i Sverige AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565715892,true,
larandegrundskola.se,enskild_huvudman,Lärande förskolor och grundskolor i Sverige AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567243547,true,
lasos.se,enskild_huvudman,Landskrona School of Sports AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567206239,true,
lbs.se,enskild_huvudman,LBS Kreativa Gymnasiet AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564851649,true,
lel.nu,enskild_huvudman,LARS-ERIK LARSSON GYMNASIET,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8465021015,true,
lemshaga.se,enskild_huvudman,LEMSHAGASTIFTELSEN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8024007075,true,
leteboskolan.se,enskild_huvudman,Letebo Utbildning AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5569175663,true,
lfsl.net,enskild_huvudman,LYCÉE FRANCAIS SAINT-LOUIS,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/9020041852,true,
lftg.se,enskild_huvudman,LUNDS FORDONSTEKNISKA GYMNASIUM AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566426630,true,
liagymnasiet.se,enskild_huvudman,LIA-skolan Örebro AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567557367,true,
lichronteknik.se,enskild_huvudman,Lichron Teknik AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567560635,true,
liljanskolan.se,enskild_huvudman,LILJANS SKOLSAMVERKAN AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566189097,false,
lillaakademien.se,enskild_huvudman,MUSIKSKOLAN LILLA AKADEMIEN AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565510756,true,
lilladjurgardsakademien.se,enskild_huvudman,Lilla Djurgårdsakademien AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567874879,false,
lillerud.se,enskild_huvudman,LILLERUDSGYMNASIET AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566243548,true,
lillgardsskolan.se,enskild_huvudman,STIFTELSEN LILLGÅRDSSKOLAN I LINKÖPING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8220028651,true,
lillängsskolan.org,enskild_huvudman,Friskolan i Mariestad AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568020852,true,original_url=www.ekhamraskolan.se  www.lillängsskolan.org
lindgardsskolan.se,enskild_huvudman,VÄSTANFORS-VÄSTERVÅLA FÖRSAMLING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/2520040524,true,
lingbygdensfriskola.se,enskild_huvudman,Lingbygdens Friskola ekonomisk förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696213292,true,
linguamontessori.se,enskild_huvudman,Lingua Montessori Förskolor & Skolor AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568771793,false,
linneskolan.se,enskild_huvudman,ALINGSÅS WALDORFSKOLEFÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8640010511,false,
ljunghagaskola.se,enskild_huvudman,Holsljunga Friskola AB (svb),skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5592346471,true,
ljusfallsskola.se,enskild_huvudman,LJUSFALLS SKOLAS EKONOMISKA FÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696105282,true,
lme.nu,enskild_huvudman,PETER ISAAC BÉENS UTBILDNINGSSTIFTELSE,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8572003666,true,
lmg.se,enskild_huvudman,FÖRENINGEN LUNDS MONTESSORIGRUNDSKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8450021459,true,
loaskola.se,enskild_huvudman,LÖA SKOLA EK.FÖR.,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164532025,true,
loppansfritids.se,enskild_huvudman,SKÖNSMO IDEELLA FÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8892014294,false,
ludvigsborgsskolan.se,enskild_huvudman,"LUDVIGSBORGS FRISTÅENDE SKOLA, EK. FÖRENING",skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164396918,true,
lumiaskolan.se,enskild_huvudman,Lumia Education AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5590247374,false,
lunaskolan.se,enskild_huvudman,STOCKHOLMS BARN & UNGDOMSSTÖD AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566402672,false,
lundaskolan.se,enskild_huvudman,SÖDER TRIADEN SKOLOR AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564840238,true,
lundinternationalschool.com,enskild_huvudman,Lund International School ek. för.,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696113914,true,
lundsbergsskola.se,enskild_huvudman,STIFTELSEN LUNDSBERGS SKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8740019362,true,
lundswaldorfskola.se,enskild_huvudman,STIFTELSEN LUNDS WALDORFSKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8450008415,true,
lustlara.se,enskild_huvudman,Friskolan Lust & Lära i Bollnäs AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567748149,true,
läraskolan.se,enskild_huvudman,Läraskolan i Bålsta AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567275663,true,
maestroskolan.se,enskild_huvudman,MAESTRO SVINDERSVIK AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566100136,false,
magelungen.com,enskild_huvudman,Magelungen Utveckling AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564891447,true,
magnusladulasskolan.se,enskild_huvudman,J-SON PEDAGOGIKCENTRUM AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566126479,true,
malardalenstekniska.se,enskild_huvudman,Mälardalens Tekniska Gymnasium Aktiebolag,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565484754,true,
malmen.com,enskild_huvudman,MALMEN MONTESSORI,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8645012132,true,
malmofriskola.se,enskild_huvudman,MALMÖ FRISKOLA AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566616297,true,
margarethaskolan.se,enskild_huvudman,KNIVSTA FRISKOLA EKONOMISK FÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696042618,false,
mariaelementarskola.se,enskild_huvudman,MÄRTA FRANSONS STIFTELSE,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8020060458,true,
mariaskolan.net,enskild_huvudman,KRISTNA SKOLFÖRENINGEN I MALMÖ,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8460026654,true,
mariaskolan.nu,enskild_huvudman,FÖRENINGEN MARIA MAGDALENA,official_org_site,https://mariaskolan.nu/,true,confirmed_from_skolverket_missing_url_queue;school_unit=Mariaskolan(AKTIV)
mariaskolan.se,enskild_huvudman,UMEÅ KRISTNA FRISKOLEFÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8940028478,true,
mariaskolanla.se,enskild_huvudman,Multicultural And Recognition In Aspiration in Landskrona AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5569178550,true,
marinalaroverket.se,enskild_huvudman,Marina Läroverket Danderyd AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565160669,true,
martinaskolan.se,enskild_huvudman,"Waldorfföreningen, Martinaskolan, ekonomisk förening",skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164449576,true,
martinskolan.se,enskild_huvudman,STIFTELSEN MARTINSKOLAN SÖDERS WALDORFSKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8020072644,true,
mavaterosen.se,enskild_huvudman,MA Vätterosen AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564868155,true,
mediagymnasiet.se,enskild_huvudman,Nacka Strands Gymnasium AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566765995,true,
megamusik.se,enskild_huvudman,MEGA MUSIK GYMNASIESKOLA AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565956553,true,
metapontum.se,enskild_huvudman,METAPONTUM AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566641691,true,
miaskola.se,enskild_huvudman,Slutplattan SEVTO 102923 AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567410807,false,
mikaelgarden.se,enskild_huvudman,FÖRENINGEN MIKAELGÅRDENS LÄKEPEDAGOGISKA INST,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8156002795,true,
mikaeliskolan.se,enskild_huvudman,STIFTELSEN MIKAELISKOLAN I NYKÖPING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8190010572,true,
mikaelskolan.se,enskild_huvudman,FÖRENINGEN MIKAELSKOLAN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8148008330,true,
mimer.org,enskild_huvudman,Freinetskolan Mimer ekonomisk förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696021117,true,
mimers-brunn.se,enskild_huvudman,Mimers Vittjärv AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567226062,true,
mimersgymnasium.se,enskild_huvudman,Adinova AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567797831,true,
mimerskolan.se,enskild_huvudman,FÖRENINGEN MIMERS BRUNN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8892027965,true,
minervaskolan.se,enskild_huvudman,MINERVASKOLAN I UMEÅ AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565735049,true,
misterhultskola.se,enskild_huvudman,MISTERHULT SKOLA EK. FÖR.,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696099956,true,
mogard.se,enskild_huvudman,Mo LSS Aktiebolag,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564406253,true,
mollan-ysby.se,enskild_huvudman,FÖRÄLDRAKOOPERATIVET MÖLLAN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8492014298,true,
monte.nu,enskild_huvudman,ESLÖVS MONTESSORIFRISKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8465023961,true,
montemini.se,enskild_huvudman,Montemini Hbg's Montessoriskola AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565502415,true,
montenova.se,enskild_huvudman,MONTENOVA MONTESSORISKOLA EKONOMISK FÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696022248,true,
montessori-skovde.se,enskild_huvudman,SKÖVDE MONTESSORIFÖRENING EKONOMISK FÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696006068,true,
montessoridroppen.se,enskild_huvudman,HAPARANDA MONTESSORIFÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8976004997,true,
montessorifloda.se,enskild_huvudman,MONTESSORISKOLAN FLODA SÄTERI,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8635006680,true,
montessorigotland.se,enskild_huvudman,Montessori Friskola Gotland AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567935514,true,
montessorigsm.com,enskild_huvudman,MontessoriGrundskolan Maria AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565418455,true,
montessoriparlan.se,enskild_huvudman,MONTESSORISKOLAN I SKENE AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565933503,true,
montessoriskolan-skaret.se,enskild_huvudman,SKÄRET SKOLKOOPERATIV EK.FÖR.,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164452323,true,
montessoriskolan.com,enskild_huvudman,"HEMGÅRDAR I MALMÖ, FÖRENINGEN",skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8460009460,true,
montessoriskolan.nu,enskild_huvudman,Montessori i Norrtälje AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5562855410,true,
montessoriskolan.se,enskild_huvudman,STIFTELSEN JUDISKA SAMSKOLAN I GÖTEBORG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8572092206,true,
montessoriskolancentrum.se,enskild_huvudman,STIFTELSEN MONTESSORISKOLAN CENTRUM,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8572066309,true,
montessoriskolantellus.net,enskild_huvudman,Montessoriskolan i Höganäs AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567058846,true,
montessorisverige.se,enskild_huvudman,Montessori Förskolor och Skolor i Sverige AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5591658975,true,
montessoriulricehamn.se,enskild_huvudman,Montessori Ekhagen Ulricehamn AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5569003279,true,
monvax.com,enskild_huvudman,MONTESSORISKOLAN I VAXHOLM EK. FÖR.,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696052492,true,
morapark.se,enskild_huvudman,STIFTELSEN MORA PARK,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8156003926,true,
morupsfriskola.se,enskild_huvudman,"Morups friskola, förskola o fritidshem ekonomisk förening",skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696074181,true,
movinger.nu,enskild_huvudman,JOHAN MOVINGERS GYMNASIUM,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8024142781,true,
mthutbildning.se,enskild_huvudman,MTH utbildning AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5590485644,false,
mtu.se,enskild_huvudman,"MEDIATEKNIKERUTBILDNINGEN, MTU AB",skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564631983,true,
mubarak.se,enskild_huvudman,Mubarak Utbildning AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568571748,true,
musikgymnasiet.se,enskild_huvudman,NORDISKA MUSIKGYMNASIET AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565851507,true,
musikladan.se,enskild_huvudman,FÖRÄLDRAFÖRENINGEN VID MUSIKLÅDAN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8176032319,true,
myrstuguskolan.se,enskild_huvudman,Mybe AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5562177500,true,
nackademin.se,enskild_huvudman,NACKADEMIN AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566166475,true,
nashultafriskola.se,enskild_huvudman,NÄSHULTA FRAMTID,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8176065848,true,
naturbrukvast.se,enskild_huvudman,Naturbruk Väst AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5590475611,true,
naturlara.se,enskild_huvudman,NaturLära i Hälsingland AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568554314,true,
naturomiljoskolan.se,enskild_huvudman,Natur- och Miljöskolan i Åmål AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568523681,true,
nifsarpsskolan.se,enskild_huvudman,Eksjö Fordonsutbildning AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565848537,true,
nilsholgerssonskolan.se,enskild_huvudman,FÖRÄLDRAKOOPERATIVET NILS HOLGERSSONSKOLAN EK FÖ,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696014666,true,
nlv.se,enskild_huvudman,Nya läroverket Luleå AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566677927,true,
norrbyskolan.se,enskild_huvudman,Stockholm Lära Aktiebolag,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567240659,true,
novalisgymnasiet.se,enskild_huvudman,STIFTELSEN NOVALIS,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8156008172,true,
noviaengelskaskolan.se,enskild_huvudman,Global Bridge i Sverige AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568125040,false,
nsu.se,enskild_huvudman,Nyköping Strand Utbildningscentrum AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564710795,true,
nyakastetsskola.se,enskild_huvudman,Nya kastets skola AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5590000906,false,
nyamunken.se,enskild_huvudman,NYA MUNKEN AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5563475028,true,
nyasandlyckeskolan.se,enskild_huvudman,INSAMLINGSSTIFTELSEN SANKTA THORA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8024815790,false,
nybromontessori.se,enskild_huvudman,NYBRO INTRESSEFÖRENING FÖR MONTESSORI,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8324014086,true,
nyhemsskolan.se,enskild_huvudman,"Nyhemsskolan-Varbergs Kristna Skola, ekonomisk förening",skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696068431,true,
nykopingsenskilda.se,enskild_huvudman,ERASTOS AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564418449,true,
nytorpcentrum.se,enskild_huvudman,Friskolan Nytorp AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568813561,true,
nytorpshastgymnasium.se,enskild_huvudman,Nytorps Hästgymnasium AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5569063455,true,
ohf.se,enskild_huvudman,ÖVERBY HÄSTSPORTFÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8148010856,true,
okms.se,enskild_huvudman,ÖVERKALIX KULTUR- OCH MILJÖSKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8982006515,true,
olympica.se,enskild_huvudman,OLYMPICA AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565938700,true,
omegaskolan.se,enskild_huvudman,Sagostigen Holding AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5592358427,false,
onnestadsgymnasiet.se,enskild_huvudman,Hushållningssällskapets Kompetensutveckling i Syd AB (HUSKAB),skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567502777,true,
onsalakyrka.se,enskild_huvudman,ONSALA FÖRSAMLING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/2520014396,true,
onumsfriskola.se,enskild_huvudman,ÖNUMS FRISKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8684010559,true,
orebrowaldorfskola.se,enskild_huvudman,STIFTELSEN JOHANNASKOLAN; ÖREBRO WALDORFSKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8750013859,true,
oringe.nu,enskild_huvudman,ÖRINGE MONTESSORIFÖRENING EKONOMISK FÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164422300,true,
orjanskolan.se,enskild_huvudman,FÖRENINGEN ÖRJANSKOLAN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8156005103,true,
orustmontessori.se,enskild_huvudman,ORUSTS MONTESSORISKOLA EKONOMISK FÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164451614,true,
orustwaldorf.se,enskild_huvudman,Waldorfpedagogik på Orust ekonomisk förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696143085,true,
osbyskolan.se,enskild_huvudman,Ösbyskolan AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566994009,true,
osterakersbygdensfriskola.se,enskild_huvudman,ÖSTERÅKERSBYGDENS FRISKOLEFÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8024509500,true,
ostgy.se,enskild_huvudman,Östersunds gymnasieskola AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567212641,true,
palangefriskola.se,enskild_huvudman,"Pålänge Friskola, Ekonomisk förening",skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696209936,true,
palmlunds.se,enskild_huvudman,Förskolan i Gertrudsvik AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567357362,false,
pauliskolan.se,enskild_huvudman,STIFTELSEN PAULISKOLAN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8430021918,true,
peabskolan.se,enskild_huvudman,Peabskolan AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564427432,true,
perstorp.com,enskild_huvudman,PERSTORP AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5560246513,true,
piggelinen.se,enskild_huvudman,Friskolan PANEA AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567260954,true,
pilensmontessoriskola.com,enskild_huvudman,SÖDERSLÄTTS MONTESSORISKOLA EKONOMISK FÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696018121,true,
pilgrimsskolan.se,enskild_huvudman,PILGRIMSSKOLAN AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565233797,true,
