cid,hazard_key,display_name,compound_url,candidate_index,candidate_url,candidate_source,likely_sds
24434,KNO3,Kaliumnitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24434,2,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
24434,KNO3,Kaliumnitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24434,3,https://www.nj.gov/health/eoh/rtkweb/documents/fs/1574.pdf,safety,false
24434,KNO3,Kaliumnitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24434,4,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
24434,KNO3,Kaliumnitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24434,5,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24436,Na2SO4,Natriumsulfat,https://pubchem.ncbi.nlm.nih.gov/compound/24436,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24437,Na2SO3,Natriumsulfit,https://pubchem.ncbi.nlm.nih.gov/compound/24437,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24441,CaHPO4,Kalciumvätefosfat,https://pubchem.ncbi.nlm.nih.gov/compound/24441,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24450,K2HPO4,Dikaliumhydrogenfosfat,https://pubchem.ncbi.nlm.nih.gov/compound/24450,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24456,Ca3(PO4)2,Kalciumfosfat,https://pubchem.ncbi.nlm.nih.gov/compound/24456,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24458,FeCl2,Järn(II)klorid,https://pubchem.ncbi.nlm.nih.gov/compound/24458,0,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
24458,FeCl2,Järn(II)klorid,https://pubchem.ncbi.nlm.nih.gov/compound/24458,1,https://www.nj.gov/health/eoh/rtkweb/documents/fs/0930.pdf,safety,false
24458,FeCl2,Järn(II)klorid,https://pubchem.ncbi.nlm.nih.gov/compound/24458,2,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
24458,FeCl2,Järn(II)klorid,https://pubchem.ncbi.nlm.nih.gov/compound/24458,3,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24462,CuSO4,Kopparsulfat (anhydrat),https://pubchem.ncbi.nlm.nih.gov/compound/24462,0,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
24462,CuSO4,Kopparsulfat (anhydrat),https://pubchem.ncbi.nlm.nih.gov/compound/24462,1,https://www.nj.gov/health/eoh/rtkweb/documents/fs/0549.pdf,safety,false
24462,CuSO4,Kopparsulfat (anhydrat),https://pubchem.ncbi.nlm.nih.gov/compound/24462,2,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
24462,CuSO4,Kopparsulfat (anhydrat),https://pubchem.ncbi.nlm.nih.gov/compound/24462,3,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24463,CuSO4·5H2O,Kopparsulfat (pentahydrat),https://pubchem.ncbi.nlm.nih.gov/compound/24463,0,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
24463,CuSO4·5H2O,Kopparsulfat (pentahydrat),https://pubchem.ncbi.nlm.nih.gov/compound/24463,1,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24470,AgNO3,Silvernitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24470,0,https://www.cas.org/sites/default/files/documents/chemical-safety-library-terms.pdf,safety,false
24470,AgNO3,Silvernitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24470,1,https://www.govinfo.gov/content/pkg/CFR-2009-title49-vol2/pdf/CFR-2009-title49-vol2-part171.pdf,safety,false
24470,AgNO3,Silvernitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24470,2,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
24470,AgNO3,Silvernitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24470,3,https://www.nj.gov/health/eoh/rtkweb/documents/fs/1672.pdf,safety,false
24470,AgNO3,Silvernitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24470,4,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
24470,AgNO3,Silvernitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24470,5,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24477,Na2S2O3,Natriumtiosulfat,https://pubchem.ncbi.nlm.nih.gov/compound/24477,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24488,Na2CrO4,Natriumkromat,https://pubchem.ncbi.nlm.nih.gov/compound/24488,0,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
24488,Na2CrO4,Natriumkromat,https://pubchem.ncbi.nlm.nih.gov/compound/24488,1,https://www.nj.gov/health/eoh/rtkweb/documents/fs/1692.pdf,safety,false
24488,Na2CrO4,Natriumkromat,https://pubchem.ncbi.nlm.nih.gov/compound/24488,2,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
24488,Na2CrO4,Natriumkromat,https://pubchem.ncbi.nlm.nih.gov/compound/24488,3,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24502,K2Cr2O7,Kaliumdikromat,https://pubchem.ncbi.nlm.nih.gov/compound/24502,0,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
24502,K2Cr2O7,Kaliumdikromat,https://pubchem.ncbi.nlm.nih.gov/compound/24502,1,https://www.nj.gov/health/eoh/rtkweb/documents/fs/1564.pdf,safety,false
24502,K2Cr2O7,Kaliumdikromat,https://pubchem.ncbi.nlm.nih.gov/compound/24502,2,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
24502,K2Cr2O7,Kaliumdikromat,https://pubchem.ncbi.nlm.nih.gov/compound/24502,3,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24507,K2SO4,Kaliumsulfat,https://pubchem.ncbi.nlm.nih.gov/compound/24507,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24564,AlCl3·6H2O,Aluminiumklorid (hexahydrat),https://pubchem.ncbi.nlm.nih.gov/compound/24564,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24580,MnSO4,Mangan(II)sulfat,https://pubchem.ncbi.nlm.nih.gov/compound/24580,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24597,K2CrO4,Kaliumkromat,https://pubchem.ncbi.nlm.nih.gov/compound/24597,0,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
24597,K2CrO4,Kaliumkromat,https://pubchem.ncbi.nlm.nih.gov/compound/24597,1,https://www.nj.gov/health/eoh/rtkweb/documents/fs/1561.pdf,safety,false
24597,K2CrO4,Kaliumkromat,https://pubchem.ncbi.nlm.nih.gov/compound/24597,2,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
24597,K2CrO4,Kaliumkromat,https://pubchem.ncbi.nlm.nih.gov/compound/24597,3,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24643,CoCl2·6H2O,Kobolt(II)klorid (hexahydrat),https://pubchem.ncbi.nlm.nih.gov/compound/24643,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24644,MgCl2·6H2O,Magnesiumklorid (hexahydrat),https://pubchem.ncbi.nlm.nih.gov/compound/24644,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24645,NiCl2·6H2O,Nickel(II)klorid (hexahydrat),https://pubchem.ncbi.nlm.nih.gov/compound/24645,0,https://www.nj.gov/health/eoh/rtkweb/documents/fs/4060.pdf,safety,false
24645,NiCl2·6H2O,Nickel(II)klorid (hexahydrat),https://pubchem.ncbi.nlm.nih.gov/compound/24645,1,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
24645,NiCl2·6H2O,Nickel(II)klorid (hexahydrat),https://pubchem.ncbi.nlm.nih.gov/compound/24645,2,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24798,Ba(NO3)2,Bariumnitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24798,0,https://www.govinfo.gov/content/pkg/CFR-2009-title49-vol2/pdf/CFR-2009-title49-vol2-part171.pdf,safety,false
24798,Ba(NO3)2,Bariumnitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24798,1,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
24798,Ba(NO3)2,Bariumnitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24798,2,https://www.nj.gov/health/eoh/rtkweb/documents/fs/0186.pdf,safety,false
24798,Ba(NO3)2,Bariumnitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24798,3,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
24798,Ba(NO3)2,Bariumnitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24798,4,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24841,HI,Vätejodid,https://pubchem.ncbi.nlm.nih.gov/compound/24841,0,https://www.govinfo.gov/content/pkg/CFR-2009-title49-vol2/pdf/CFR-2009-title49-vol2-part171.pdf,safety,false
24841,HI,Vätejodid,https://pubchem.ncbi.nlm.nih.gov/compound/24841,1,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
24841,HI,Vätejodid,https://pubchem.ncbi.nlm.nih.gov/compound/24841,2,https://www.nj.gov/health/eoh/rtkweb/documents/fs/1009.pdf,safety,false
24841,HI,Vätejodid,https://pubchem.ncbi.nlm.nih.gov/compound/24841,3,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
24841,HI,Vätejodid,https://pubchem.ncbi.nlm.nih.gov/compound/24841,4,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24843,MgSO4·7H2O,Magnesiumsulfat (heptahydrat),https://pubchem.ncbi.nlm.nih.gov/compound/24843,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24848,Sr(NO3)2,Strontiumnitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24848,0,https://www.govinfo.gov/content/pkg/CFR-2009-title49-vol2/pdf/CFR-2009-title49-vol2-part171.pdf,safety,false
24848,Sr(NO3)2,Strontiumnitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24848,1,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
24848,Sr(NO3)2,Strontiumnitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24848,2,https://www.nj.gov/health/eoh/rtkweb/documents/fs/1743.pdf,safety,false
24848,Sr(NO3)2,Strontiumnitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24848,3,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
24848,Sr(NO3)2,Strontiumnitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24848,4,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24924,Pb(NO3)2,Bly(II)nitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24924,0,https://www.govinfo.gov/content/pkg/CFR-2009-title49-vol2/pdf/CFR-2009-title49-vol2-part171.pdf,safety,false
24924,Pb(NO3)2,Bly(II)nitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24924,1,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
24924,Pb(NO3)2,Bly(II)nitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24924,2,https://www.nj.gov/health/eoh/rtkweb/documents/fs/1108.pdf,safety,false
24924,Pb(NO3)2,Bly(II)nitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24924,3,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
24924,Pb(NO3)2,Bly(II)nitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24924,4,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24928,CaSO4·2H2O,"Kalciumsulfat (dihydrat, gips)",https://pubchem.ncbi.nlm.nih.gov/compound/24928,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
24963,Ca(NO3)2,Kalciumnitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24963,0,https://www.govinfo.gov/content/pkg/CFR-2009-title49-vol2/pdf/CFR-2009-title49-vol2-part171.pdf,safety,false
24963,Ca(NO3)2,Kalciumnitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24963,1,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
24963,Ca(NO3)2,Kalciumnitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24963,2,https://www.nj.gov/health/eoh/rtkweb/documents/fs/0324.pdf,safety,false
24963,Ca(NO3)2,Kalciumnitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24963,3,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
24963,Ca(NO3)2,Kalciumnitrat,https://pubchem.ncbi.nlm.nih.gov/compound/24963,4,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
25204,BaCl2,Bariumklorid,https://pubchem.ncbi.nlm.nih.gov/compound/25204,0,https://www.govinfo.gov/content/pkg/CFR-2009-title49-vol2/pdf/CFR-2009-title49-vol2-part171.pdf,safety,false
25204,BaCl2,Bariumklorid,https://pubchem.ncbi.nlm.nih.gov/compound/25204,1,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
25204,BaCl2,Bariumklorid,https://pubchem.ncbi.nlm.nih.gov/compound/25204,2,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
25517,NH4Cl,Ammoniumklorid,https://pubchem.ncbi.nlm.nih.gov/compound/25517,0,https://www.cas.org/sites/default/files/documents/chemical-safety-library-terms.pdf,safety,false
25517,NH4Cl,Ammoniumklorid,https://pubchem.ncbi.nlm.nih.gov/compound/25517,1,https://www.nj.gov/health/eoh/rtkweb/documents/fs/0093.pdf,safety,false
25517,NH4Cl,Ammoniumklorid,https://pubchem.ncbi.nlm.nih.gov/compound/25517,2,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
25517,NH4Cl,Ammoniumklorid,https://pubchem.ncbi.nlm.nih.gov/compound/25517,3,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
61373,H2C2O4·2H2O,Oxalsyra (dihydrat),https://pubchem.ncbi.nlm.nih.gov/compound/61373,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
61473,Na3PO4·12H2O,Natriumfosfat (dodekahydrat),https://pubchem.ncbi.nlm.nih.gov/compound/61473,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
61475,Na2S2O3·5H2O,Natriumtiosulfat (pentahydrat),https://pubchem.ncbi.nlm.nih.gov/compound/61475,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
61482,CuCl2·2H2O,Koppar(II)klorid (dihydrat),https://pubchem.ncbi.nlm.nih.gov/compound/61482,0,https://www.cas.org/sites/default/files/documents/chemical-safety-library-terms.pdf,safety,false
61482,CuCl2·2H2O,Koppar(II)klorid (dihydrat),https://pubchem.ncbi.nlm.nih.gov/compound/61482,1,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
62640,ZnSO4·7H2O,Zinksulfat (heptahydrat),https://pubchem.ncbi.nlm.nih.gov/compound/62640,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
62649,Na2SO4·10H2O,Natriumsulfat (decahydrat),https://pubchem.ncbi.nlm.nih.gov/compound/62649,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
62655,Na2S2O8,Natriumpersulfat,https://pubchem.ncbi.nlm.nih.gov/compound/62655,0,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
62655,Na2S2O8,Natriumpersulfat,https://pubchem.ncbi.nlm.nih.gov/compound/62655,1,https://www.nj.gov/health/eoh/rtkweb/documents/fs/1721.pdf,safety,false
62655,Na2S2O8,Natriumpersulfat,https://pubchem.ncbi.nlm.nih.gov/compound/62655,2,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
62655,Na2S2O8,Natriumpersulfat,https://pubchem.ncbi.nlm.nih.gov/compound/62655,3,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
62662,FeSO4·7H2O,Järn(II)sulfat (heptahydrat),https://pubchem.ncbi.nlm.nih.gov/compound/62662,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
64655,AlPO4,Berlinit,https://pubchem.ncbi.nlm.nih.gov/compound/64655,0,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
64655,AlPO4,Berlinit,https://pubchem.ncbi.nlm.nih.gov/compound/64655,1,https://www.nj.gov/health/eoh/rtkweb/documents/fs/0062.pdf,safety,false
64655,AlPO4,Berlinit,https://pubchem.ncbi.nlm.nih.gov/compound/64655,2,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
64655,AlPO4,Berlinit,https://pubchem.ncbi.nlm.nih.gov/compound/64655,3,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
73971,Na2O,Natriumoxid,https://pubchem.ncbi.nlm.nih.gov/compound/73971,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
73981,Mg(OH)2,Magnesiumhydroxid,https://pubchem.ncbi.nlm.nih.gov/compound/73981,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
84512,CaF2,Kalciumfluorid,https://pubchem.ncbi.nlm.nih.gov/compound/84512,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
151402,Na2CO3·10H2O,Natriumkarbonat (decahydrat),https://pubchem.ncbi.nlm.nih.gov/compound/151402,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
165914,CuS,Kopparindigo,https://pubchem.ncbi.nlm.nih.gov/compound/165914,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
253877,KBr,Kaliumbromid,https://pubchem.ncbi.nlm.nih.gov/compound/253877,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
253881,NaBr,Natriumbromid,https://pubchem.ncbi.nlm.nih.gov/compound/253881,0,https://www.cas.org/sites/default/files/documents/chemical-safety-library-terms.pdf,safety,false
253881,NaBr,Natriumbromid,https://pubchem.ncbi.nlm.nih.gov/compound/253881,1,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
433294,LiCl,Litiumklorid,https://pubchem.ncbi.nlm.nih.gov/compound/433294,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
444305,C4H6O6,Vinsyra,https://pubchem.ncbi.nlm.nih.gov/compound/444305,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
516871,NaSCN,Natriumtiocyanat,https://pubchem.ncbi.nlm.nih.gov/compound/516871,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
516872,KSCN,Kaliumtiocyanat,https://pubchem.ncbi.nlm.nih.gov/compound/516872,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
516875,KMnO4,Kaliumpermanganat,https://pubchem.ncbi.nlm.nih.gov/compound/516875,0,https://www.cas.org/sites/default/files/documents/chemical-safety-library-terms.pdf,safety,false
516875,KMnO4,Kaliumpermanganat,https://pubchem.ncbi.nlm.nih.gov/compound/516875,1,https://www.govinfo.gov/content/pkg/CFR-2009-title49-vol2/pdf/CFR-2009-title49-vol2-part171.pdf,safety,false
516875,KMnO4,Kaliumpermanganat,https://pubchem.ncbi.nlm.nih.gov/compound/516875,2,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
516875,KMnO4,Kaliumpermanganat,https://pubchem.ncbi.nlm.nih.gov/compound/516875,3,https://www.nj.gov/health/eoh/rtkweb/documents/fs/1578.pdf,safety,false
516875,KMnO4,Kaliumpermanganat,https://pubchem.ncbi.nlm.nih.gov/compound/516875,4,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
516875,KMnO4,Kaliumpermanganat,https://pubchem.ncbi.nlm.nih.gov/compound/516875,5,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
516892,NaHCO3,Natriumvätekarbonat,https://pubchem.ncbi.nlm.nih.gov/compound/516892,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
516900,KClO4,Kaliumperklorat,https://pubchem.ncbi.nlm.nih.gov/compound/516900,0,https://www.govinfo.gov/content/pkg/CFR-2009-title49-vol2/pdf/CFR-2009-title49-vol2-part171.pdf,safety,false
516900,KClO4,Kaliumperklorat,https://pubchem.ncbi.nlm.nih.gov/compound/516900,1,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
516900,KClO4,Kaliumperklorat,https://pubchem.ncbi.nlm.nih.gov/compound/516900,2,https://www.nj.gov/health/eoh/rtkweb/documents/fs/1577.pdf,safety,false
516900,KClO4,Kaliumperklorat,https://pubchem.ncbi.nlm.nih.gov/compound/516900,3,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
516900,KClO4,Kaliumperklorat,https://pubchem.ncbi.nlm.nih.gov/compound/516900,4,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
516902,NaClO3,Natriumklorat,https://pubchem.ncbi.nlm.nih.gov/compound/516902,0,https://www.govinfo.gov/content/pkg/CFR-2009-title49-vol2/pdf/CFR-2009-title49-vol2-part171.pdf,safety,false
516902,NaClO3,Natriumklorat,https://pubchem.ncbi.nlm.nih.gov/compound/516902,1,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
516902,NaClO3,Natriumklorat,https://pubchem.ncbi.nlm.nih.gov/compound/516902,2,https://www.nj.gov/health/eoh/rtkweb/documents/fs/1688.pdf,safety,false
516902,NaClO3,Natriumklorat,https://pubchem.ncbi.nlm.nih.gov/compound/516902,3,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
516902,NaClO3,Natriumklorat,https://pubchem.ncbi.nlm.nih.gov/compound/516902,4,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
516910,KNO2,Kaliumnitrit,https://pubchem.ncbi.nlm.nih.gov/compound/516910,0,https://www.cas.org/sites/default/files/documents/chemical-safety-library-terms.pdf,safety,false
516910,KNO2,Kaliumnitrit,https://pubchem.ncbi.nlm.nih.gov/compound/516910,1,https://www.govinfo.gov/content/pkg/CFR-2009-title49-vol2/pdf/CFR-2009-title49-vol2-part171.pdf,safety,false
516910,KNO2,Kaliumnitrit,https://pubchem.ncbi.nlm.nih.gov/compound/516910,2,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
516910,KNO2,Kaliumnitrit,https://pubchem.ncbi.nlm.nih.gov/compound/516910,3,https://www.nj.gov/health/eoh/rtkweb/documents/fs/1575.pdf,safety,false
516910,KNO2,Kaliumnitrit,https://pubchem.ncbi.nlm.nih.gov/compound/516910,4,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
516910,KNO2,Kaliumnitrit,https://pubchem.ncbi.nlm.nih.gov/compound/516910,5,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
516919,NaHSO4,Natriumvätesulfat,https://pubchem.ncbi.nlm.nih.gov/compound/516919,0,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
516919,NaHSO4,Natriumvätesulfat,https://pubchem.ncbi.nlm.nih.gov/compound/516919,1,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
516951,KH2PO4,Kaliumdihydrogenfosfat,https://pubchem.ncbi.nlm.nih.gov/compound/516951,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
517044,KC2H3O2,Kaliumacetat,https://pubchem.ncbi.nlm.nih.gov/compound/517044,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
517045,NaC2H3O2,Natriumacetat,https://pubchem.ncbi.nlm.nih.gov/compound/517045,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
517111,(NH4)2CO3,Ammoniumkarbonat,https://pubchem.ncbi.nlm.nih.gov/compound/517111,0,https://www.nj.gov/health/eoh/rtkweb/documents/fs/0092.pdf,safety,false
517111,(NH4)2CO3,Ammoniumkarbonat,https://pubchem.ncbi.nlm.nih.gov/compound/517111,1,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
517111,(NH4)2CO3,Ammoniumkarbonat,https://pubchem.ncbi.nlm.nih.gov/compound/517111,2,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
517165,NH4C2H3O2,Ammoniumacetat,https://pubchem.ncbi.nlm.nih.gov/compound/517165,0,https://www.nj.gov/health/eoh/rtkweb/documents/fs/0085.pdf,safety,false
517165,NH4C2H3O2,Ammoniumacetat,https://pubchem.ncbi.nlm.nih.gov/compound/517165,1,https://www.nj.gov/health/workplacehealthandsafety/documents/right-to-know/rtkact.pdf,safety,false
517165,NH4C2H3O2,Ammoniumacetat,https://pubchem.ncbi.nlm.nih.gov/compound/517165,2,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
518696,Fe2O3,Järn(III)oxid,https://pubchem.ncbi.nlm.nih.gov/compound/518696,0,https://www.osha.gov/sites/default/files/publications/OSHA3514.pdf,safety,false
522606,NaClO4,Natriumperklorat,https://pubchem.ncbi.nlm.nih.gov/compound/522606,0,https://www.govinfo.gov/content/pkg/CFR-2009-title49-vol2/pdf/CFR-2009-title49-vol2-part171.pdf,safety,false
522606,NaClO4,Natriumperklorat,https://pubchem.ncbi.nlm.nih.gov/compound/522606,1,https://www.govinfo.gov/content/pkg/CFR-2020-title49-vol2/pdf/CFR-2020-title49-vol2-part172.pdf,safety,false
522606,NaClO4,Natriumperklorat,https://pubchem.ncbi.nlm.nih.gov/compound/522606,2,https://www.nj.gov/health/eoh/rtkweb/documents/fs/1716.pdf,safety,false
